,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L
Vermis_8,0.09498495526994626,0.10382194677235311,0.3784704802714818,0.3157531703645706,0.43568377796372576,0.35939721208676173,0.4176500514903562,-0.19838818994351232,0.44325865896499106,0.39844216785757985,1.0,0.03195168469749246,-0.17756714159138995,0.14267617077515915,0.9201332645944116,0.43764410742124227,0.4220100142207575,0.505186561429621,-0.1847983115978286,0.3935797172557002,0.28507459608684144,0.3490585217423964,0.22914571421613705,0.2730427011563235,0.6384877416238959,0.4880838320663835,0.43642958362589074,0.0485231796927801,0.6667067286026798,-0.06777452476041246,0.7250435848303779,0.43100117067317756,-0.11499022459571545,0.5067528004299415,0.23356914298010725,0.5539725751136383,0.4361650651235425,0.5761544400320332,0.48642842866775127,0.34134079792922256,0.1427625967196632,0.5242257388425351,-0.04861444087005742,0.4041654730009809,0.3970612761423268,0.2596614527068826,0.00672764466340574,0.3424852631915701,0.25237964289370834,-0.03786423722255434,0.40723197955973023,0.7549032699295029,0.43794637108133944,-0.07406965337705407,0.5188484124237238,0.430577651789258,0.4388086162891539,0.777701367868217,0.5682743232613438,-0.12677423610355473,0.7621222179713698,0.7162600243880078,0.5443832455377167,0.3218384552036488,-0.2647934728521252,0.221012541023999,0.24670010117634764,0.44948765250073996,0.2975924637652707,0.31107418606127213,0.3774223300552936,0.46415427660179964,0.32212333110026153,0.27059613469168803,0.549066840691668,0.511104333984477,0.6247113883343388,0.3524982336984097,-0.05754352370114914,0.5291529006963067,0.5063159860320255,0.5125226110663679,0.2687969440102352,0.8349115382404203,-0.09324634247642387,0.46012332988308335,0.41913360050196813,0.35025475500779313,0.16948433468583612,0.350822741326442,0.70682962474467,0.1885439767167605,0.686545391698818,0.4507368720218343,0.5846357010149265,0.1326936305056989,-0.033167140699893294,0.5612036328420809,0.6029041301368794,0.43366201590788434,-0.08260717366241788,0.5918449897958689,0.40302306876898886,0.4156354894856368,0.36479589683613145,0.34008152518384516,0.38673995580360077,0.31749799513120297,0.3433219708916583,0.041353187391679765
Thal_AV_L,0.07603358756717456,0.5020286733647772,0.2642750003283003,0.004503218454292561,-0.2472248606322331,-0.2002309074107183,-0.0014011339118508055,0.22456022660837796,0.18500966290731546,-0.0702823607905649,0.03195168469749246,1.0,0.45742299329429575,-0.02681636176332516,0.0041330887494110576,0.35626655846293165,-0.14841682307466136,0.06966810844731154,0.5131456092375827,-0.1933222815426696,-0.0026036039549923503,0.13733634134060219,0.06047920332303054,-0.13603302933720124,0.22223039210323378,0.37690329609409146,0.019600713675526706,-0.020172362188743596,-0.18228444041841385,0.01236869883591181,-0.03068517187106114,0.24699013517138232,-0.00472611224453853,0.2823389420144367,-0.15218162026736154,0.09657726080870543,0.18710425486861887,0.005193869432859747,-0.22416100654190807,0.10980169176878773,-0.0648379582697883,-0.15841873892271757,0.5820468903707681,-0.1710121291902126,-0.3208064688524289,-0.17248488593613964,0.41167962002136116,-0.1963197500812399,0.0982584343179164,-0.19103225196242163,0.2624502931381246,0.06713121178765888,-0.1504853925539204,-0.005052385684753276,-0.03134531894607237,-0.14007365290527643,-0.15635272205501544,0.02592410675106654,-0.27583847136870543,-0.03190528178703519,-0.16163670525704052,-0.04761222959780639,-0.06676309486259704,0.14274055996609755,0.488483869519885,0.20882940844278414,0.05520027548326919,0.1491627971134586,-0.037314639859681725,0.06663075354741017,-0.1429324215292007,-0.25652290060397914,-0.04408706185626126,0.03952272715790722,-0.08661012249255401,0.2105632770837019,-0.254539310242001,-0.011047806776925224,0.18981724203359157,0.13383496699043346,-0.11244539418761593,0.20655599962652305,-0.20588111454428054,0.024873616101679347,0.10938032710896146,0.07322862239061287,0.18141843472772826,-0.10569194550165464,-0.08245875674386872,-0.058319671356851545,-0.106206583285562,0.08961313555950431,-0.09882115184507788,0.30974941538031475,0.10255285631596339,-0.19172157618580554,0.10199484870526768,0.10045690641825185,-0.05680759093157929,-0.0460394278126126,0.2681274046563714,-0.10761025242820735,-0.12508224047612646,-0.252801231738021,-0.22311867195998605,-0.14811663272011674,-0.09572651926602424,0.029439350622299614,-0.21236784354755256,0.02220897034005993
Thal_LGN_R,0.38996652799620973,0.2623171916970725,0.23832752026451978,0.03144854328118282,-0.16147668759423847,-0.2755306204821251,0.0009921250449766103,0.33584432040190515,0.10423153900081744,-0.22842808637593043,-0.17756714159138995,0.45742299329429575,1.0,-0.1543677434225922,-0.1771812472410991,0.2702602046598803,-0.11072552819693587,0.13848385586391396,0.4255908243720837,-0.2349099655916196,0.10446056663385353,0.1388628247479521,0.025432182845520915,-0.15158744114196265,0.09302370886994438,0.32799954120345104,-0.002646624360063614,0.013060736762605248,-0.1772928997756543,0.13941073610277369,-0.121519986329609,0.10753893666029636,0.17355216855291267,0.2647074897419504,0.06922461079272228,0.07864146395073614,0.2693960088789016,-0.03765380224830752,-0.018472142794410982,-0.01383189335745374,0.11891730734611006,-0.17910804781698048,0.564046927399497,0.00021841144079554165,-0.29325603628905456,-0.19173366630234806,0.31425986511385134,-0.19107008679205148,0.24990461651987098,-0.15585439144965135,0.21980847139968668,0.003992754041662979,-0.06489280174828574,-0.059817534668608605,0.04215963658149793,0.021440837914663655,-0.07411194121701543,-0.060966482310867674,-0.2608866829765055,0.10465647856155096,-0.17308366188208177,-0.00706982451511542,-0.3739424869242783,0.08837025209428075,0.5261293709019117,0.34092313370288985,0.02570497061904454,0.26455422182973964,-0.0760344982739423,0.2086034701747226,-0.15335685945082017,-0.08441389173313417,-0.005117671804036386,0.06108520270359467,-0.037970926183217846,-0.14725828550593634,-0.2510233011389526,0.029453550812619442,0.1704557351836375,0.18204348663971132,-0.1040577012291968,0.22414681636903167,-0.1096493402269506,-0.0719830970089283,0.3731653149287915,-0.01464540770711347,0.2948500819754623,0.07968688596195883,-0.020015278481770177,0.026843611937713435,-0.15060002065239542,0.33723220641177454,-0.15306927836848616,0.2709865673177311,-0.10391487250860103,0.05787443334508908,0.07637070010978637,0.09675541516049897,0.019606532417803996,-0.026438482751182768,0.47630748321899014,-0.016459889919357085,0.035846161355964225,-0.19561370528335903,-0.21810598094728578,0.05680832813839108,-0.1992039470291745,0.12683390396167438,-0.15746088286548018,0.07231038348435138
Paracentral_Lobule_R,-0.11658280293392621,-0.046918780522675396,-0.10211379493882651,-0.06608168727183023,-0.07503155832546647,0.009171092302954167,-0.12276957884367368,-0.03104702501330489,-0.05883298198780058,-0.027030209343709845,0.14267617077515915,-0.02681636176332516,-0.1543677434225922,1.0,0.09126619892548309,0.01175450472342029,-0.11973662303567006,-0.03344767258468535,-0.004273107443344265,-0.10950171291203518,-0.02651860830694359,-0.11002942139313412,-0.21477784654364512,-0.04690040672324799,0.10786861997150479,-0.07025938917103301,-0.011389425317023581,0.017941416859359544,0.03847145954302999,-0.16195109596386026,0.04448421418080332,-0.010881757894120467,-0.1785318003567005,0.04316270920143244,-0.16284246020077756,0.039111599878739745,-0.08748426229301351,0.08546846201461172,-0.002989177930926018,-0.08247072457789234,-0.1281765965123295,-0.05645920682132702,-0.04168714975001156,-0.06553621928929763,-0.03190228338060702,-0.15065890477373756,-0.16561818434185968,-0.06311864746623815,0.016434295893958947,0.03893772364772417,0.06515077795175167,0.04549432882957027,-0.0579828028212615,0.08153582120132385,-0.040980288542547906,-0.04129563381688873,-0.013052910620474444,0.023585390626169104,0.06536434735011912,-0.16260230936097314,0.04490738555430401,0.014725428006428608,-0.004952894715202503,-0.058779769762162426,0.018825011290616235,-0.04811002864507596,-0.10081372895735372,-0.042568074104106644,0.21914228463712407,-0.12040221423545448,-0.05175937508295107,-0.022230507822327845,0.01830855298355706,-0.07972890795157855,-0.0586097388006304,0.07261882010536988,-0.0013969472937484246,-0.0835120848271,-0.11299032101508821,-0.0823415671059442,0.04092358366793409,-0.12025625440437882,0.06293485735048836,-0.005947789065788462,-0.1724703422203016,0.0927858607048045,-0.025443128998220554,-0.03552665928713327,-0.13683223854137616,0.10523110244919621,0.05297041811129489,-0.08830615197142015,0.0059704693434983165,-0.01728716737657472,0.08777067882871768,-0.1278413368492421,-0.0962257925902875,0.012984179112832688,0.09837873545445101,-0.1127528248184128,-0.22193007098135561,0.06178544425287812,-0.005187258200648315,-0.07262562505167722,-0.13861194107056407,-0.04780773798138911,0.04183763904988083,-0.05929560284721756,-0.11646108252868871,-0.1172045919830079
Vermis_9,0.1435936082693337,0.18678975207530407,0.4233623531449279,0.5014310284186503,0.5465749468867868,0.547441227748753,0.4994353095226195,-0.18753578874246865,0.44498563709752137,0.3152252042828971,0.9201332645944116,0.0041330887494110576,-0.1771812472410991,0.09126619892548309,1.0,0.34956120654498785,0.5852964879234025,0.5066551874412392,-0.1305891065288893,0.5557173647086273,0.20662210278346763,0.4587758384428038,0.40471747833030225,0.41369293727297,0.6465287822219145,0.44480890928076106,0.5888896311855308,0.08383806126336145,0.7303711655775486,0.11725975723620205,0.8226417943176659,0.30258909988003435,-0.05918057341885062,0.43406355729395035,0.3698924589229607,0.5023376911438375,0.4757438071461392,0.70275746325497,0.5022724834590347,0.3285860736110094,0.21765989973153063,0.5748302985658218,-0.050244375098258465,0.4581248364619404,0.4342694375265505,0.48882509121647855,-0.0017619495624815011,0.5179877118692758,0.2244786504213968,-0.03609018421884455,0.3276897298612871,0.8476724256371175,0.5143526299848669,-0.14449188337300786,0.5139279631189932,0.37202324637605316,0.4434795112628197,0.8770382541544729,0.6085413428736277,0.07822488100125925,0.8233226216010399,0.7832710232116978,0.4721095594376411,0.4022424711518793,-0.23069640087000362,0.1942476969575823,0.3996697968431714,0.4482814007369333,0.2870465458782408,0.3439742404920148,0.5116837866919163,0.5433312091647291,0.3374997735733182,0.25077846779009644,0.6184996449794048,0.5471010190236053,0.7138316340229577,0.5277814362566146,-0.0716597850847989,0.544411079931713,0.45472450230420275,0.5637659863069133,0.2838617570697191,0.9180380650689562,-0.04906833595763249,0.3587874688894526,0.37513799873816633,0.2932997626860334,0.3611768847433915,0.3791495912900844,0.7430725387774317,0.18711725254172945,0.7102638365566442,0.39791471491676883,0.4945478942714171,0.25288829908789257,-0.0033034533805073665,0.4642237740239474,0.6408212878770192,0.5598726543971388,-0.08356907668627847,0.6915744777876593,0.39736369720649867,0.5887915151076872,0.4972095691841378,0.4001242866140842,0.4679514715274683,0.4302065997938752,0.5403827757738519,0.042584225398921295
Amygdala_R,0.07641649589462934,0.2720073312731045,0.37709075301532957,0.024793253355747523,0.0253726435841262,-0.08586674107105487,0.1185341560684933,0.14450315620363852,0.42420338461396623,0.2649452708903975,0.43764410742124227,0.35626655846293165,0.2702602046598803,0.01175450472342029,0.34956120654498785,1.0,-0.011966006816811764,0.33889258274724526,0.22303483326764834,-0.013807128993828535,0.38357564957506063,0.22610295609590794,0.09992575909030005,-0.03130228661429368,0.26583184574306246,0.7006761703438169,0.1829183390115039,0.17520740967655046,0.1100075707409317,-0.10739352001587368,0.13664168284962824,0.512546374680726,0.14191312137555714,0.672018530157927,0.04185667371184515,0.3861165521646696,0.4479245107537187,0.11668886945657947,0.190811760892323,0.5786812089028646,0.004863654825360709,0.1248544477995038,0.43634487192016597,0.0764383137019772,0.14560912460714687,-0.08526221680934726,0.3297064270047569,-0.08716530369408727,0.3683635804764314,-0.09805532076113962,0.4543531068563634,0.355865383632339,0.17051109304837037,-0.209491864335885,0.4421359474145175,0.37707518357568165,0.20134065941682275,0.25773150366247,0.16527687258352386,-0.18513633718298889,0.12701016210863417,0.22511023618553017,0.26621427229366523,0.25866974917039126,0.14588617949739324,0.5032312038528265,0.1155543187218567,0.3751333310880775,0.181397231723624,0.4437827107240523,0.1021141675450468,0.1092827836290634,0.1057258120160842,0.3195841288882276,0.1786254115185001,0.2655042082009969,0.0656786201289077,0.07218504025850549,0.08940290853736876,0.439466340894461,0.2703178915781595,0.4856828842935073,0.2137995086515445,0.34614250021262216,0.08982538809975357,0.4171013585709905,0.3227974419486333,0.41986234570293035,-0.05932554873641845,0.1871709930478643,0.14802412681344373,0.26162665515763206,0.2078228372256968,0.5618104793575219,0.34871006249569014,-0.15658927769377634,-0.028414228802434598,0.4297179560678879,0.07134502866375074,0.12474238721717923,0.23764853779569844,0.05485914069031959,0.283403968519698,-0.06884176143186495,0.04577079924418775,0.11761135012356039,0.11554389428853341,0.18661480450300783,-0.07098135876367548,0.09961908024931265
Temporal_Sup_L,0.42852371542095935,0.17072651103747916,0.5420437280610158,0.8423815357848025,0.7565906720710098,0.8012609789274204,0.5994338181208837,-0.07040151650945635,0.2567495396653684,0.32879894777533003,0.4220100142207575,-0.14841682307466136,-0.11072552819693587,-0.11973662303567006,0.5852964879234025,-0.011966006816811764,1.0,0.5782576483686435,-0.015367550915785703,0.7911751803149188,0.1925172584031828,0.7359994375645037,0.8004246905918084,0.6515990323592785,0.38969515202708527,0.26183857620847006,0.5704368969116446,0.1271511261524577,0.6428119664724607,0.4523857381393948,0.6241523670509688,0.03218732626959531,-0.011150728284587042,0.21329137531994138,0.5822877803410768,0.3118598117533918,0.4839866220370639,0.7203427799531832,0.4378350547869368,0.24954462714520176,0.5022592621570007,0.637786273180025,-0.049822924011097315,0.5330173124557853,0.4859513621079656,0.8523111591815814,-0.12539288771094811,0.8153002909940332,0.26521851091037413,-0.03965650135354456,0.06350775658425205,0.5983858583917038,0.6045433427452527,-0.019720626933996694,0.4927937385873488,0.3881068919344017,0.5662024065865481,0.7601524239091231,0.48257867180225267,0.4758270479328848,0.710904582533954,0.6959131726373098,0.2697696638267549,0.630704153904462,-0.13826579430019426,0.223316821828467,0.7013441572484596,0.4692744416010225,0.14885306728408038,0.5417535061594893,0.8256585243904744,0.6052076328242053,0.42956669723591384,0.13379596902185953,0.782741336623592,0.48732102882949696,0.7493979213601182,0.8420753381639352,-0.10225280171445233,0.5983941609453136,0.3276421489815499,0.6223268311983539,0.1774939064804623,0.6859090409786179,0.13574210631807146,0.10600889292039078,0.25113302179504643,0.2511766058093537,0.8471009929379404,0.31603845148659054,0.6676471751499863,0.21102144130666944,0.6365089841974345,0.30510018441161435,0.314784614337107,0.5866042293118013,0.03065245529355296,0.2631342782207405,0.5871212825896273,0.8722437600878052,-0.021902160620937354,0.7076107959850252,0.2933244208320985,0.8333762922493322,0.7236732541987271,0.5867512148002749,0.6270005938807163,0.6659914369721154,0.8131109363675287,0.043271875243642795
ACC_pre_R,0.40021508429147307,0.21526044976133127,0.690425363512128,0.5715935968309249,0.6296800578486207,0.4138089693875506,0.523664097361179,-0.03298667919827772,0.5024239717642867,0.4217598605513335,0.505186561429621,0.06966810844731154,0.13848385586391396,-0.03344767258468535,0.5066551874412392,0.33889258274724526,0.5782576483686435,1.0,-0.007721148437399191,0.473066368874616,0.5100640898489126,0.6712417368876271,0.6169437156276522,0.3407475068482554,0.3877984499200136,0.5649630327799854,0.3700251804222481,0.08828298587186997,0.5832028989371785,0.26886256123377156,0.4073562671177507,0.34360375084643713,0.05708686886768888,0.4741516395552997,0.5908492018820867,0.5030184799785276,0.6972024179825532,0.544021301768583,0.6740794199531261,0.4529145218990611,0.6113786162458116,0.6673776570359852,0.07116335154072917,0.600905595374031,0.5278070854069128,0.5034728386306373,0.022614933107454462,0.4894220600830992,0.3342870037598776,-0.14027362376416844,0.33841633974247953,0.5839864702856028,0.714147195057471,-0.031120452533070057,0.7386757498346367,0.46295220990962976,0.6249548106683406,0.6104809476000489,0.418275759005096,0.2743969641821425,0.619414953322824,0.5567207571464609,0.3957207457593892,0.7309638822395332,-0.016070645903766258,0.5052101097334731,0.5375698455523895,0.6211834310571356,0.20684123732802157,0.5928410859067371,0.6770790811945337,0.7113169449283757,0.43905145941156787,0.24503659908723638,0.7017325940331363,0.4834754999302841,0.6266187692515498,0.6339230159386415,-0.12476312739165175,0.8184884847953298,0.6613438309114786,0.7271409665379365,0.1779374692201441,0.6377148550563791,0.21594224385765556,0.47561221941342047,0.5483316245864338,0.4333589330420249,0.49695872700239746,0.3736926969575694,0.5597932705495943,0.36441430272893677,0.6501220315344067,0.5684235934557436,0.5284104229935861,0.4964222379814111,0.053832794788431004,0.503204883359785,0.545581125481818,0.7012105130152452,0.1255611061257543,0.5399559619139481,0.5543168301816328,0.6080899440699692,0.5465526934992491,0.7719220110366234,0.47084849654616434,0.5919426051121209,0.5946578238046,-0.014620054720495393
Thal_Re_L,0.2579671815179693,0.6682822157810744,0.17402719072714493,0.14810581934660935,-0.18345974722373287,-0.0106959686931693,0.11251960952031263,0.4908086227116308,0.15742896071751145,-0.09885367073622665,-0.1847983115978286,0.5131456092375827,0.4255908243720837,-0.004273107443344265,-0.1305891065288893,0.22303483326764834,-0.015367550915785703,-0.007721148437399191,1.0,-0.025979837299286403,0.05231014998981081,0.15076322016235585,0.10164370617990869,0.05444565619479055,0.23639302707786558,0.29680430518003453,0.21801387759407848,0.14049187234979024,-0.18440581275412724,0.0890490290356062,-0.07853770935702047,0.03352457400221865,0.1131816680051327,0.2691804196401912,0.012300209629689137,0.14963718134490098,0.1382731959634958,0.1485060819130252,-0.4346351550404551,0.04934751743957253,-0.023917620713199226,-0.20052925476569325,0.7748199951696624,-0.1944217893370593,-0.3752106736209716,-0.09082968554946232,0.43008734677078675,-0.1546076334692812,0.2824889990384834,-0.195349791789714,0.22312436327569982,-0.013618796147573494,-0.09499339778403472,-0.054005833117485906,-0.09331624277146008,-0.06939640809869295,-0.23705271957094454,0.051385469288099166,-0.24166748934636254,0.11706703910414201,-0.22714469573106733,-0.010861340556640545,-0.32472058964924777,0.0518734575186537,0.793028471659748,0.13124474226721922,0.18353460450706355,0.2695583768879192,-0.018628155540273757,0.19425089156361788,-0.09851646891808688,-0.2213008526466635,-0.15869310881546325,0.015775816307307323,-0.047825881995125386,0.13180015403990558,-0.23793574445454482,0.05990550043699118,0.07958276873145942,0.07154190885373066,-0.4118076324598211,0.2506997886517405,0.008277157964991908,-0.04108117809166469,0.25315802620113387,0.0905112702806304,0.004550583684943141,-0.1849041086468423,0.027425530195091696,0.13833659369548262,-0.11492807573936041,0.17067560672426413,-0.07789034627410332,0.35903733040264796,-0.06708745710787072,0.07440807178364874,-0.08222655376278228,-0.030194419171338454,-0.05231565016421802,-0.008861024942781605,0.34279696588405434,-0.08561021827815161,-0.1210210120060068,-0.1780438744375333,-0.056361060060796345,-0.050493980397477156,0.04232506788987536,0.2681690050548411,-0.12344918667034945,0.13904839085378798
Precentral_L,0.20277713154274363,0.056971258697546885,0.31866740070100413,0.5881611606794883,0.6447409375671537,0.7647080564575426,0.599368748358166,-0.09761704200810871,0.40652356633416914,0.20734196874796781,0.3935797172557002,-0.1933222815426696,-0.2349099655916196,-0.10950171291203518,0.5557173647086273,-0.013807128993828535,0.7911751803149188,0.473066368874616,-0.025979837299286403,1.0,0.10123491988435818,0.5649762074127458,0.6108200840012307,0.8735788105800235,0.2952522596579757,0.19594211846515808,0.5026623568314071,0.35597246567350366,0.5816001551158291,0.13891447821032654,0.4788298529250143,-0.03503201109973565,0.07010797906992224,0.25024759283371334,0.6514395872831801,0.25484623685530805,0.39019886707204643,0.6278803933572217,0.399065906998981,0.22066936385239883,0.20737115241616005,0.7209645304213897,-0.029327037743468398,0.27310171682187123,0.509278643282169,0.715914232802556,0.11820732687653605,0.6922665454074105,0.17776788244921327,-0.014419075456663375,0.05636089372262866,0.49015666379905687,0.6288269715630205,-0.13393994547674937,0.4163270918187105,0.3164862615939732,0.28938052925735513,0.6259574258847216,0.47387307213314367,0.21304635498794414,0.5595998637558119,0.5296942369513371,0.19414126690524727,0.5020165792079379,-0.13928865284770503,0.06923355542027086,0.5401920606228316,0.32726129961492106,0.24485940915233248,0.35050163611469537,0.7183558105197431,0.5938286572732702,0.03488364109373707,0.14369741317511953,0.6878805495646747,0.3671036881085151,0.6398024156377029,0.6506803374374222,-0.05618113478250707,0.524862456417274,0.33367760211849906,0.4441097231912691,0.2931410856005281,0.5860330347426366,-0.02698604130546175,0.16779274275004247,-0.07169294274052275,0.15837990884846237,0.5744382286768875,0.4326887089043901,0.5424727469680839,0.26227893267526,0.5457790235631343,0.21528904696336168,0.21204473879651958,0.5502443461444929,0.015865157653231158,0.18654467551149825,0.30035813484713053,0.6519337822465026,-0.08369247040168672,0.43358982937152973,0.25962371696398695,0.7513530741339601,0.8402971059315213,0.432330893319242,0.5282268997101727,0.5553324098376111,0.6935738605969386,0.28822072221774825
Red_N_R,0.39711841578363755,0.08598017285289633,0.3797681915870744,0.18252196757777522,0.23213031886595614,0.07626377481241702,0.37731877285409404,-0.06939176953710831,0.2883925394165361,0.4978045633509952,0.28507459608684144,-0.0026036039549923503,0.10446056663385353,-0.02651860830694359,0.20662210278346763,0.38357564957506063,0.1925172584031828,0.5100640898489126,0.05231014998981081,0.10123491988435818,1.0,0.2576216110286117,0.211293405069057,0.06281736195905215,0.30474078522447445,0.4561614651228894,0.22748051097881455,0.036098496696459606,0.29394753178845495,0.05810737554365969,0.1648822406877656,0.29701923691967413,-0.03767177510581069,0.41478540573559985,0.19917019484991794,0.34283699905396603,0.42500496407873917,0.20671114756920916,0.35004086039656485,0.3575591948301836,0.2885003217164783,0.28641487304943763,0.0884759715705435,0.340963188110895,0.22047410305736612,0.0902616420153061,0.051884555780775526,0.12166145520011022,0.2776906058973429,-0.01156343044440223,0.3276847281536645,0.24956535366979732,0.29627829704093817,0.09646164988398448,0.46983682772797875,0.4167047191091143,0.4273287070822489,0.27603597397553836,0.2093984598830311,0.024605214210404132,0.2753897139197058,0.32978225308652187,0.36632916398474397,0.2937962749601768,0.09835374014223242,0.32261096576668913,0.20237834818352396,0.38453220160564106,0.08425251839112179,0.4700775327408121,0.288132468795627,0.2739280211269078,0.22203458895478717,0.23015737858158566,0.3796510222126709,0.2709535485716167,0.3029307410395648,0.21957739272967017,-0.14715194738287338,0.4177729931553004,0.3836949264459015,0.4397639507789721,0.1554015014956641,0.29206718456311015,0.1043558032945319,0.419253449549176,0.3892227478992251,0.45323949518529794,0.13020566757612503,0.3093806956942755,0.30962327278583035,0.2733725703483213,0.35742007437969286,0.49587967489893603,0.3222677025368566,0.17849790967974094,-0.0018286046369190893,0.39922289531633287,0.25442737537001026,0.31111218002734886,0.14439327032373803,0.2546097408211129,0.3244873343835304,0.19775927662118023,0.16901697716917352,0.36914298369996823,0.15898508102518108,0.3518839809740091,0.18936052284407298,-0.05470729441004264
